id 	 user_id 	 date 	 text
1004602208787353600	4891628773	2018-06-07 11:23	"Renders show Samsung Galaxy Note with same design as Note , no under-display fingerprint sensor "

1004535870874116096	999902467625136128	2018-06-07 06:59	"Samsung Galaxy Note May Not Have Under-Display Fingerprint Sensor: KGI’s Ming-Chi Kuo …"

1002455725187059712	968065350326566917	2018-06-01 13:14	"Samsung has been delaying the under-display fingerprint sensor since the S9 and it won't be there on the Note either. Now, it is confirmed to be there on the S10. They will use Qualcomm's ultrasonic technology which will let the sensor also detect blood flow and heartbeat. Wow!"

1002227786923192320	1728963624	2018-05-31 22:08	"I m a samsung SEC Did you have some information about UNDER DISPLAY FINGERPRINT IN GALAXY NOTE "

997528275395207169	177603947	2018-05-18 22:54	"Lmao so the Galaxy Note won't have a under-display fingerprint sensor but will feature the next generation of Bixby....you're doing great Samsung"

987365542729220097	3274763888	2018-04-20 21:51	"Samsung Galaxy S10, S10 Plus to retain Infinity Display design, could feature under display fingerprint reader: Report - - - Samsung is eected to launch its Galaxy Note next, which is rumoured to debut as early as July or August ... Nasik News "

986490086673010689	2165406595	2018-04-18 11:52	"I liked a YouTube video Samsung Galaxy Note Will Not Have an under display fingerprint scanner!!!!"

985712046061826049	40248562	2018-04-16 08:20	"Rumored for the Samsung Galaxy Note gb Space Milliamp Battery inch or larger screen Fingerprint sensor under the screen. k Display."

980867165543944192	400992609	2018-04-02 23:28	"6inches :9 aspect ratio. %screen to body ratio QHD resolution by samsung mah battery by Motorola Q.C. MP dual camera setup with camera software by Google. Stock Android with Nova launcher MP Front facing camera with portrait mode. Under display fingerprint scanner …"

979667786942234626	740939353615015938	2018-03-30 16:02	"Everything you need to know about the Samsung Galaxy Note The Samsung Galaxy Note will surely be big, bold, and pricey, but will it be foldable, or have an under-display fingerprint sensor? Those are just some of the rumors around one of 's most-an "

979667780512268289	878066477181673472	2018-03-30 16:02	"Everything you need to know about the Samsung Galaxy Note The Samsung Galaxy Note will surely be big, bold, and pricey, but will it be foldable, or have an under-display fingerprint sensor? Those are just some of the rumors around one of 's most-an "

979667657149399040	877290912929468417	2018-03-30 16:02	"Everything you need to know about the Samsung Galaxy Note The Samsung Galaxy Note will surely be big, bold, and pricey, but will it be foldable, or have an under-display fingerprint sensor? Those are just some of the rumors around one of 's... "

979221654042697728	19897138	2018-03-29 10:30	"Galaxy Note could be the first phone by Samsung to come with under display fingerprint scanner. IndiaTodayTechhttps:// …"

979217892062343168	748549851273527297	2018-03-29 10:15	"I think u r right because Samsung is only focusing on under display fingerprint scanner. Which was note have."

978885920475746304	4573412653	2018-03-28 12:16	"SAMSUNG GALAXY NOTE WITH UNDER DISPLAY FINGERPRINT FIRST LOOK VIDEO ll IPHONE X KILLER: via YouTube"

978150814479892480	2558855141	2018-03-26 11:35	"Samsung Galaxy Note may sport under-display fingerprint sensor after all - TechShout! "

977947073231269888	968757180156600320	2018-03-25 22:05	"what you think will samsung put UD under display fingerprint in its upcoming note askMKBHD rumors around galaxynote9"

977491066352893953	824206469176311808	2018-03-24 15:53	"Samsung Galaxy Note may be released a month earlier with an under-display fingerprint sensor Shared from my Google feed"

977405664594075648	968065350326566917	2018-03-24 10:14	"Whether the Samsung Note will have an in-display fingerprint sensor or not has been a highly debated topic. According to a new report, Samsung has figured out how to put a fingerprint sensor under the display. Samsung is reportedly planning to decide by the end of this month."

977307566178033666	634314890	2018-03-24 03:44	"RT BiometricUpdate: Samsung to include under-display fingerprint sensor in Galaxy Note …"

977237171055874048	2356982959	2018-03-23 23:04	"Samsung to include under-display fingerprint sensor in Galaxy Note …"

977235895626604544	518238327	2018-03-23 22:59	"Samsung to include under-display fingerprint sensor in Galaxy Note …"

977194321488293889	40248562	2018-03-23 20:14	"I'm hearing the Note may have the fingerprint sensor in the screen. I hope it doesn't sacrifice the brightness and beauty of the display. This is why Samsung didn't include it under the screen in the Note ."

977182339007700993	113582711	2018-03-23 19:26	"Samsung has one too many reasons to include an under-display fingerprint reader in upcoming Galaxy Note : Report …"

977172959193427968	707518040062173184	2018-03-23 18:49	"Samsung has one too many reasons to include an under-display fingerprint reader in upcoming Galaxy Note : Report "

977169948874178560	878494268653842432	2018-03-23 18:37	"Samsung has one too many reasons to include an under-display fingerprint reader in upcoming Galaxy Note : Report- Technology News, Firstpost ... "

977160594074808320	125637545	2018-03-23 18:00	"Samsung upcoming Note to finally have an under-display fingerprint scanner. technews SamsungMobile Samsung "

977147954556559360	938413491194683392	2018-03-23 17:10	" AI is under our fingertips. New report says Galaxy Note will have a fingerprint sensor under its display. Will you be buying an iPhone or a Samsung "

976991901302820865	14722676	2018-03-23 06:49	"Samsung Galaxy Note Rumors: Fingerprint Sensor Will Be In-Display Unlike Note , According To ‘BGR’. After speculation that there may not be a fingerprint sensor under the display, a new report says otherwise. Electronic Gadgetshttp://"

976987654133829632	711611605994250240	2018-03-23 06:33	"Samsung upcoming Note to finally have under-display fingerprint scanner. "

976977932324425729	905671202089320448	2018-03-23 05:54	"Samsung upcoming Note to finally have an under-display fingerprint scanner. technews SamsungMobile Samsung "

976818354072809474	24187284	2018-03-22 19:20	"Samsung is deciding to include the under display fingerprint sensor in the Galaxy Note . … samsung SamsungUS SamsungEC SamsungMobileUS SamsungMobile android... …"

976817747228332032	172779711	2018-03-22 19:17	"Samsung is deciding to include the under display fingerprint sensor in the Galaxy Note . … samsung SamsungUS SamsungEC SamsungMobileUS SamsungMobile android Google "

976817396106309632	24187284	2018-03-22 19:16	"Samsung is deciding to include the under display fingerprint sensor in the Galaxy Note . … samsung SamsungUS SamsungEC SamsungMobileUS SamsungMobile android Google GalaxyNote9"

976813363194888192	112530574	2018-03-22 19:00	"The Malmstrom Mortgage Team at New report says Galaxy Note will have a fingerprint sensor under the display - New report says Galaxy Note will have a fingerprint sensor under the display BGR Samsung's Galaxy S9 is the way ... "

976771527361220609	805208641884200960	2018-03-22 16:14	"New report said Samsung decide to. use under display Fingerprint sensor on GALAXY Note ."

975036789743341569	200925291	2018-03-17 21:21	"Samsung Galaxy Note won't have an under-display fingerprint sensor, report says "

974476849576402944	103945323	2018-03-16 08:16	"This is hard. And soon obsolete. — Ming-Chi Kuo: Samsung Galaxy Note Unlikely to Feature Under-Display Fingerprint Recognition "

974178762244919297	790542467552600066	2018-03-15 12:31	"Ming-Chi Kuo: Samsung Galaxy Note Unlikely to Feature Under-Display Fingerprint Recognition …"

